web-scraper-order,web-scraper-start-url,Mouton,Mouton-href,NOM,PRIX,ADRESSE,IMAGE-src
"1739192820-696","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3187256","Mouton Ladoum","350 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4905476_uploaded_image1_1724281103.jpg"
"1739192822-697","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3188982","Mouton","150 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4748231_uploaded_image1_1715934057.jpg"
"1739192825-698","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3190361","Mouton ladoum","650 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4290166_uploaded_image1_1689087261.jpg"
"1739192827-699","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3191637","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739192830-700","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3191774","Mouton","3 500 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1739192832-701","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/moutons-3191902","Mouton Ladoum","350 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739192835-702","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3191908","Mouton Ladoum","350 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739192837-703","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/moutons-3192678","Mouton","300 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3752760_uploaded_image1_1655859669.jpg"
"1739192839-704","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3193054","Mouton ladoum","500 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193054_uploaded_image1_1624718835.jpg"
"1739192842-705","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3193500","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739192844-706","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3193581","Mouton","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4261058_uploaded_image2_1687100799.jpeg"
"1739192847-707","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-ladoume-3194082","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739192849-708","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3194149","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739192852-709","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-3194403","Mouton tabaski","200 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3231584_uploaded_image1_1626394551.jpg"
"1739192854-710","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-azawatt-3194610","Mouton tabaski Azawat","265 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4785420_uploaded_image1_1717796700.jpg"
"1739192856-711","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3195290","Mouton","300 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3752760_uploaded_image1_1655859669.jpg"
"1739192859-712","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/ladoum-femelle-3196019","Mouton ladoum","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061084_uploaded_image1_1674422780.jpg"
"1739192861-713","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3196466","Moutons","120 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739192863-714","https://sn.coinafrique.com/categorie/moutons?page=7","favorite_border3années","https://sn.coinafrique.com/annonce/moutons/mouton-3196624","Mouton","180 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
